,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,20515.0006,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
1,4000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
2,5000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
3,6000,17531.6288,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
4,7000,16541.0112,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
5,8000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
6,9000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
7,10000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
8,11000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
9,12000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
10,13000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
11,14000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
12,15000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
13,16000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
14,17000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
15,17500,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
16,18000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
17,18500,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
18,19000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
19,19500,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
20,20000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
21,20500,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
22,21000,2338.3184,2430.4689,161.2633,287.9703,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
23,21500,1946.6789,2027.3106,334.0455,414.6772,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
24,22000,1497.4453,1693.2651,391.6395,483.79,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
25,22500,1197.9562,1428.3324,529.8653,737.2038,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
26,23000,979.0989,1197.9562,783.2791,990.6177,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
27,23500,771.7603,829.3543,1082.7681,1278.5879,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
28,24000,633.5346,794.7979,1474.4077,1624.1522,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
29,24500,403.1584,541.3841,1739.3403,1935.1601,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
30,25000,426.196,541.3841,2188.5739,2303.762,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
31,25500,368.6019,495.3088,2672.3639,2799.0708,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
32,26000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
33,26500,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
34,28000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
35,32000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
36,36000,,,,,2020-12-25 08:00:00,2020-12-18 22:51:03,0,0,23037.62
